Subj_id,search_type,repetition,set_size,stim,estimates,timeToEstimate,RT,accuracy
1,4,2,18,OinC,0.8991869918699187,1.9334760000000533,1.5001790000000619,1
1,4,3,18,OinC,0.8991869918699187,1.9334760000000533,0.8250160000001197,1
1,4,4,18,OinC,0.8991869918699187,1.9334760000000533,1.2304329999999608,1
1,5,0,6,QinO,0.7138211382113822,2.9654900000000053,1.007530000000028,1
1,5,1,6,QinO,0.7138211382113822,2.9654900000000053,0.8254259999999194,1
1,5,2,6,QinO,0.7138211382113822,2.9654900000000053,0.7381800000001094,1
1,5,3,6,QinO,0.7138211382113822,2.9654900000000053,0.749622999999905,1
1,5,4,6,QinO,0.7138211382113822,2.9654900000000053,0.5177809999999008,1
1,6,0,18,QinO,0.4504065040650407,2.948807000000088,0.6496680000000051,1
1,6,1,18,QinO,0.4504065040650407,2.948807000000088,1.077530999999959,1
1,6,2,18,QinO,0.4504065040650407,2.948807000000088,0.8310200000000186,1
1,6,3,18,QinO,0.4504065040650407,2.948807000000088,0.7038930000000982,1
1,6,4,18,QinO,0.4504065040650407,2.948807000000088,0.5278590000000549,1
1,7,0,6,OinQ,0.6585365853658536,2.41704099999991,1.2674090000000142,1
1,7,1,6,OinQ,0.6585365853658536,2.41704099999991,0.3901850000000559,1
1,7,2,6,OinQ,0.6585365853658536,2.41704099999991,1.0187990000000864,1
1,7,3,6,OinQ,0.6585365853658536,2.41704099999991,1.0084590000000027,1
1,7,4,6,OinQ,0.6585365853658536,2.41704099999991,1.15437599999996,1
1,8,0,18,OinQ,0.648780487804878,3.382004000000088,2.29857699999999,1
1,8,1,18,OinQ,0.648780487804878,3.382004000000088,1.5165580000001064,1
1,8,2,18,OinQ,0.648780487804878,3.382004000000088,2.4676710000000894,1
1,8,3,18,OinQ,0.648780487804878,3.382004000000088,2.1682850000000906,1
1,8,4,18,OinQ,0.648780487804878,3.382004000000088,1.4428720000000321,1
1,9,0,6,findVertical,0.7170731707317073,1.6172650000001012,1.2177829999998795,1
1,9,1,6,findVertical,0.7170731707317073,1.6172650000001012,0.7776080000000657,1
1,9,2,6,findVertical,0.7170731707317073,1.6172650000001012,1.0885800000000163,1
1,9,3,6,findVertical,0.7170731707317073,1.6172650000001012,1.5555320000000648,1
1,9,4,6,findVertical,0.7170731707317073,1.6172650000001012,1.0162539999999571,1
1,10,0,18,findVertical,0.921951219512195,2.481414000000048,2.8316540000000967,1
1,10,1,18,findVertical,0.921951219512195,2.481414000000048,1.3070199999999603,1
1,10,2,18,findVertical,0.921951219512195,2.481414000000048,0.8880280000001076,1
1,10,3,18,findVertical,0.921951219512195,2.481414000000048,1.446587000000116,1
1,10,4,18,findVertical,0.921951219512195,2.481414000000048,0.9011880000000237,1
1,11,0,6,findTilted,0.6682926829268292,2.379964999999953,0.5379019999999437,1
1,11,1,6,findTilted,0.6682926829268292,2.379964999999953,0.5185970000000961,1
1,11,2,6,findTilted,0.6682926829268292,2.379964999999953,0.7596730000000098,1
1,11,3,6,findTilted,0.6682926829268292,2.379964999999953,0.47574599999995554,1
1,11,4,6,findTilted,0.6682926829268292,2.379964999999953,0.527268999999913,1
1,12,0,18,findTilted,0.8959349593495936,6.746105999999912,0.6687349999999569,1
1,12,1,18,findTilted,0.8959349593495936,6.746105999999912,0.4153169999999518,1
1,12,2,18,findTilted,0.8959349593495936,6.746105999999912,0.5806710000000603,1
1,12,3,18,findTilted,0.8959349593495936,6.746105999999912,0.45839400000000025,1
1,12,4,18,findTilted,0.8959349593495936,6.746105999999912,0.5651000000000931,1
2,1,0,6,CinO,0.9232876712328768,5.2857439999999185,0.6735220000000846,1
2,1,1,6,CinO,0.9232876712328768,5.2857439999999185,0.5160960000002814,1
2,1,2,6,CinO,0.9232876712328768,5.2857439999999185,0.520824000000197,1
2,1,3,6,CinO,0.9232876712328768,5.2857439999999185,0.7342460000002756,1
2,1,4,6,CinO,0.9232876712328768,5.2857439999999185,0.7846790000000037,1
2,2,0,18,CinO,1.0986301369863012,3.286426999999996,0.5515220000001136,1
2,2,1,18,CinO,1.0986301369863012,3.286426999999996,2.136180000000109,1
2,2,2,18,CinO,1.0986301369863012,3.286426999999996,0.515078000000096,1
2,2,3,18,CinO,1.0986301369863012,3.286426999999996,0.4551150000001653,1
2,2,4,18,CinO,1.0986301369863012,3.286426999999996,0.723487000000081,1
2,3,0,6,OinC,1.0858447488584475,2.3179700000001757,1.6462960000000022,1
2,3,1,6,OinC,1.0858447488584475,2.3179700000001757,1.0582500000000874,1
2,3,2,6,OinC,1.0858447488584475,2.3179700000001757,1.1110720000002765,0
2,3,3,6,OinC,1.0858447488584475,2.3179700000001757,1.117612000000081,1
2,3,4,6,OinC,1.0858447488584475,2.3179700000001757,0.8803489999999874,1
2,4,0,18,OinC,0.8429223744292238,6.669698999999906,0.834560000000085,1
2,4,1,18,OinC,0.8429223744292238,6.669698999999906,2.1242640000002866,1
2,4,2,18,OinC,0.8429223744292238,6.669698999999906,1.515645000000106,1
2,4,3,18,OinC,0.8429223744292238,6.669698999999906,1.3824330000001936,1
2,4,4,18,OinC,0.8429223744292238,6.669698999999906,2.607791000000172,1
2,5,0,6,QinO,0.6000000000000001,4.235123000000196,0.7147319999999018,1
2,5,1,6,QinO,0.6000000000000001,4.235123000000196,0.6157060000001802,1
2,5,2,6,QinO,0.6000000000000001,4.235123000000196,0.7794380000002565,1
2,5,3,6,QinO,0.6000000000000001,4.235123000000196,0.4963059999999823,1
2,5,4,6,QinO,0.6000000000000001,4.235123000000196,0.7650949999999138,1
2,6,0,18,QinO,1.1534246575342464,4.602597999999998,0.5580870000002905,1
2,6,1,18,QinO,1.1534246575342464,4.602597999999998,0.02647499999997672,0
2,6,2,18,QinO,1.1534246575342464,4.602597999999998,0.5302210000000196,1
2,6,3,18,QinO,1.1534246575342464,4.602597999999998,0.49496400000009455,1
2,6,4,18,QinO,1.1534246575342464,4.602597999999998,0.7200540000001784,1
2,7,0,6,OinQ,0.9525114155251142,4.385943999999902,0.9878310000002967,1
2,7,1,6,OinQ,0.9525114155251142,4.385943999999902,0.7836390000000829,1
2,7,2,6,OinQ,0.9525114155251142,4.385943999999902,0.8786359999998822,1
2,7,3,6,OinQ,0.9525114155251142,4.385943999999902,0.9901080000001821,1
2,7,4,6,OinQ,0.9525114155251142,4.385943999999902,0.4814980000002543,1
2,8,0,18,OinQ,0.8885844748858447,3.6359640000000946,0.5640540000001784,1
2,8,1,18,OinQ,0.8885844748858447,3.6359640000000946,2.675944000000076,1
2,8,2,18,OinQ,0.8885844748858447,3.6359640000000946,0.5022570000001578,1
2,8,3,18,OinQ,0.8885844748858447,3.6359640000000946,2.73408100000018,1
2,8,4,18,OinQ,0.8885844748858447,3.6359640000000946,1.001820000000007,1
2,9,0,6,findVertical,0.8027397260273972,3.8360560000000112,0.7046750000002794,1
2,9,1,6,findVertical,0.8027397260273972,3.8360560000000112,1.2334050000002026,1
2,9,2,6,findVertical,0.8027397260273972,3.8360560000000112,0.6364369999999181,1
2,9,3,6,findVertical,0.8027397260273972,3.8360560000000112,0.7849209999999148,1
2,9,4,6,findVertical,0.8027397260273972,3.8360560000000112,0.7070639999998967,1
2,10,0,18,findVertical,1.0036529680365298,3.252024999999907,0.8142850000002654,1
2,10,1,18,findVertical,1.0036529680365298,3.252024999999907,0.7377229999998817,1
2,10,2,18,findVertical,1.0036529680365298,3.252024999999907,0.909107000000251,1
2,10,3,18,findVertical,1.0036529680365298,3.252024999999907,0.7727800000000279,1
2,10,4,18,findVertical,1.0036529680365298,3.252024999999907,0.8634780000001774,1
2,11,0,6,findTilted,0.8045662100456621,8.686388999999908,0.5028459999999031,1
2,11,1,6,findTilted,0.8045662100456621,8.686388999999908,0.5063339999999152,1
2,11,2,6,findTilted,0.8045662100456621,8.686388999999908,0.4496280000002007,1
2,11,3,6,findTilted,0.8045662100456621,8.686388999999908,0.47516900000016904,1
2,11,4,6,findTilted,0.8045662100456621,8.686388999999908,0.60949500000017,1
2,12,0,18,findTilted,0.8264840182648401,4.435487000000183,0.7754169999998994,1
2,12,1,18,findTilted,0.8264840182648401,4.435487000000183,0.5733909999999159,1
2,12,2,18,findTilted,0.8264840182648401,4.435487000000183,0.5185389999999025,1
2,12,3,18,findTilted,0.8264840182648401,4.435487000000183,0.5668270000001939,1
2,12,4,18,findTilted,0.8264840182648401,4.435487000000183,0.6607559999999939,1
3,1,0,6,CinO,1.4437689969604863,6.911027000001486,0.9817930000003544,1
3,1,1,6,CinO,1.4437689969604863,6.911027000001486,0.6731460000007646,1
3,1,2,6,CinO,1.4437689969604863,6.911027000001486,0.9232510000003967,1
3,1,3,6,CinO,1.4437689969604863,6.911027000001486,0.5987000000000117,1
3,1,4,6,CinO,1.4437689969604863,6.911027000001486,0.7457160000011208,1
3,2,0,18,CinO,1.6717325227963524,3.2812180000011284,0.7989730000007549,1
3,2,1,18,CinO,1.6717325227963524,3.2812180000011284,0.7853209999999963,1
3,2,2,18,CinO,1.6717325227963524,3.2812180000011284,1.0948670000011334,1
3,2,3,18,CinO,1.6717325227963524,3.2812180000011284,0.5571600000003818,1
3,2,4,18,CinO,1.6717325227963524,3.2812180000011284,0.5434640000007348,1
3,3,0,6,OinC,1.398176291793313,3.281370000000752,0.9343870000010939,1
3,3,1,6,OinC,1.398176291793313,3.281370000000752,0.546426000001491,1
3,3,2,6,OinC,1.398176291793313,3.281370000000752,0.46129300000111106,1
3,3,3,6,OinC,1.398176291793313,3.281370000000752,0.5017070000007515,1
3,3,4,6,OinC,1.398176291793313,3.281370000000752,0.5748690000003553,1
3,4,0,18,OinC,1.5410334346504557,1.6832290000003705,2.6097220000014643,1
3,4,1,18,OinC,1.5410334346504557,1.6832290000003705,0.9147889999999897,1
3,4,2,18,OinC,1.5410334346504557,1.6832290000003705,1.1597300000011455,1
3,4,3,18,OinC,1.5410334346504557,1.6832290000003705,3.1507350000014993,1
3,4,4,18,OinC,1.5410334346504557,1.6832290000003705,1.7826760000007345,1
3,5,0,6,QinO,1.7082066869300911,1.316590000000375,0.8483360000000102,1
3,5,1,6,QinO,1.7082066869300911,1.316590000000375,0.4987820000003558,1
3,5,2,6,QinO,1.7082066869300911,1.316590000000375,0.647752000000386,1
3,5,3,6,QinO,1.7082066869300911,1.316590000000375,0.4858640000007581,1
3,5,4,6,QinO,1.7082066869300911,1.316590000000375,0.6475129999999771,1
3,6,0,18,QinO,1.547112462006079,1.050203999999998,0.6134350000007543,1
3,6,1,18,QinO,1.547112462006079,1.050203999999998,1.2403910000007308,1
3,6,2,18,QinO,1.547112462006079,1.050203999999998,1.5232210000007471,1
3,6,3,18,QinO,1.547112462006079,1.050203999999998,0.7081500000014784,1
3,6,4,18,QinO,1.547112462006079,1.050203999999998,0.5869500000000116,1
3,7,0,6,OinQ,1.033434650455927,10.357809999999997,0.8291610000011278,1
3,7,1,6,OinQ,1.033434650455927,10.357809999999997,1.5383730000014766,1
3,7,2,6,OinQ,1.033434650455927,10.357809999999997,1.391048000001465,1
3,7,3,6,OinQ,1.033434650455927,10.357809999999997,0.5726960000007529,1
3,7,4,6,OinQ,1.033434650455927,10.357809999999997,0.8368040000003529,1
3,8,0,18,OinQ,1.547112462006079,3.415848000001104,1.7724560000011116,1
3,8,1,18,OinQ,1.547112462006079,3.415848000001104,2.019933000001125,1
3,8,2,18,OinQ,1.547112462006079,3.415848000001104,1.638413000000757,1
3,8,3,18,OinQ,1.547112462006079,3.415848000001104,1.9678950000011246,1
3,8,4,18,OinQ,1.547112462006079,3.415848000001104,1.3934710000003687,1
3,9,0,6,findVertical,1.1337386018237086,4.080639000000752,0.8223010000003851,1
3,9,1,6,findVertical,1.1337386018237086,4.080639000000752,0.8955470000011264,1
3,9,2,6,findVertical,1.1337386018237086,4.080639000000752,0.5751940000000177,1
3,9,3,6,findVertical,1.1337386018237086,4.080639000000752,0.9748490000003949,1
3,9,4,6,findVertical,1.1337386018237086,4.080639000000752,0.8924020000007585,1
3,10,0,18,findVertical,1.2158054711246202,2.201120000000374,0.6737550000003539,1
3,10,1,18,findVertical,1.2158054711246202,2.201120000000374,0.7628540000003995,0
3,10,2,18,findVertical,1.2158054711246202,2.201120000000374,0.7143180000007269,1
3,10,3,18,findVertical,1.2158054711246202,2.201120000000374,0.6292790000014938,1
3,10,4,18,findVertical,1.2158054711246202,2.201120000000374,0.9620760000015143,1
3,11,0,6,findTilted,1.3799392097264436,2.2825860000000104,0.5225270000015153,1
3,11,1,6,findTilted,1.3799392097264436,2.2825860000000104,0.6569360000007437,1
3,11,2,6,findTilted,1.3799392097264436,2.2825860000000104,0.5764940000014612,1
3,11,3,6,findTilted,1.3799392097264436,2.2825860000000104,0.5494000000007218,1
3,11,4,6,findTilted,1.3799392097264436,2.2825860000000104,0.6062140000014915,1
3,12,0,18,findTilted,1.2978723404255321,1.3004100000003818,1.2354670000015175,1
3,12,1,18,findTilted,1.2978723404255321,1.3004100000003818,0.7393080000003683,1
3,12,2,18,findTilted,1.2978723404255321,1.3004100000003818,0.5704200000014971,1
3,12,3,18,findTilted,1.2978723404255321,1.3004100000003818,0.6616840000014635,1
3,12,4,18,findTilted,1.2978723404255321,1.3004100000003818,0.6957390000011073,1
4,1,0,6,CinO,1.2148148148148148,3.1849700000014853,0.7734670000015176,1
4,1,1,6,CinO,1.2148148148148148,3.1849700000014853,0.8910350000030012,1
4,1,2,6,CinO,1.2148148148148148,3.1849700000014853,0.7298980000014998,1
4,1,3,6,CinO,1.2148148148148148,3.1849700000014853,0.6181130000014673,1
4,1,4,6,CinO,1.2148148148148148,3.1849700000014853,0.6906699999999837,1
4,2,0,18,CinO,1.1074074074074076,5.851624999998515,1.013030999998562,1
4,2,1,18,CinO,1.1074074074074076,5.851624999998515,1.0747679999985267,1
4,2,2,18,CinO,1.1074074074074076,5.851624999998515,1.6239569999985397,1
4,2,3,18,CinO,1.1074074074074076,5.851624999998515,0.6509900000030174,1
4,2,4,18,CinO,1.1074074074074076,5.851624999998515,0.9050170000044163,1
4,3,0,6,OinC,1.1555555555555554,3.168352000002982,0.6118809999985387,1
4,3,1,6,OinC,1.1555555555555554,3.168352000002982,1.4585960000044433,1
4,3,2,6,OinC,1.1555555555555554,3.168352000002982,0.8229210000014864,1
4,3,3,6,OinC,1.1555555555555554,3.168352000002982,0.8850499999999883,1
4,3,4,6,OinC,1.1555555555555554,3.168352000002982,0.739250999998534,1
4,4,0,18,OinC,1.0333333333333332,3.401772999998502,0.9309290000044275,1
4,4,1,18,OinC,1.0333333333333332,3.401772999998502,1.0209109999999637,1
4,4,2,18,OinC,1.0333333333333332,3.401772999998502,3.1259020000030286,1
4,4,3,18,OinC,1.0333333333333332,3.401772999998502,1.5195250000044471,1
4,4,4,18,OinC,1.0333333333333332,3.401772999998502,1.3757499999984866,1
4,5,0,6,QinO,0.9962962962962962,4.086067000001495,0.35877500000444706,1
4,5,1,6,QinO,0.9962962962962962,4.086067000001495,0.6575140000044485,1
4,5,2,6,QinO,0.9962962962962962,4.086067000001495,0.6582840000014984,1
4,5,3,6,QinO,0.9962962962962962,4.086067000001495,0.6849340000000084,1
4,5,4,6,QinO,0.9962962962962962,4.086067000001495,0.8204400000015157,0
4,6,0,18,QinO,1.0296296296296297,4.367822999999975,0.8790210000029766,1
4,6,1,18,QinO,1.0296296296296297,4.367822999999975,0.6478380000015023,1
4,6,2,18,QinO,1.0296296296296297,4.367822999999975,0.8654790000029606,1
4,6,3,18,QinO,1.0296296296296297,4.367822999999975,0.6077619999999879,1
4,6,4,18,QinO,1.0296296296296297,4.367822999999975,0.6370200000044424,1
4,7,0,6,OinQ,0.9703703703703703,6.084263000000006,0.9698610000000335,1
4,7,1,6,OinQ,0.9703703703703703,6.084263000000006,1.0496390000029934,1
4,7,2,6,OinQ,0.9703703703703703,6.084263000000006,0.653734000000055,1
4,7,3,6,OinQ,0.9703703703703703,6.084263000000006,0.695466999998549,1
4,7,4,6,OinQ,0.9703703703703703,6.084263000000006,0.8486980000030017,1
4,8,0,18,OinQ,1.2074074074074073,34.8391399999985,2.8343760000000473,1
4,8,1,18,OinQ,1.2074074074074073,34.8391399999985,2.994297000002931,1
4,8,2,18,OinQ,1.2074074074074073,34.8391399999985,2.601203000001493,1
4,8,3,18,OinQ,1.2074074074074073,34.8391399999985,2.429280000000028,1
4,8,4,18,OinQ,1.2074074074074073,34.8391399999985,1.0040290000030072,1
4,9,0,6,findVertical,0.9259259259259258,4.253146000000008,0.7507640000014799,1
4,9,1,6,findVertical,0.9259259259259258,4.253146000000008,0.439761000001512,1
4,9,2,6,findVertical,0.9259259259259258,4.253146000000008,1.0827460000044666,1
4,9,3,6,findVertical,0.9259259259259258,4.253146000000008,0.7233119999999762,1
4,9,4,6,findVertical,0.9259259259259258,4.253146000000008,0.8414080000044778,1
4,10,0,18,findVertical,1.085185185185185,4.351344000002981,1.0782459999985294,1
4,10,1,18,findVertical,1.085185185185185,4.351344000002981,1.0584630000044126,1
4,10,2,18,findVertical,1.085185185185185,4.351344000002981,2.386978000001516,1
4,10,3,18,findVertical,1.085185185185185,4.351344000002981,1.6560460000029997,1
4,10,4,18,findVertical,1.085185185185185,4.351344000002981,1.109022000003024,1
4,11,0,6,findTilted,1.2074074074074073,23.04212599999999,0.77934600000293,1
4,11,1,6,findTilted,1.2074074074074073,23.04212599999999,0.7939499999985564,1
4,11,2,6,findTilted,1.2074074074074073,23.04212599999999,0.893913000002969,1
4,11,3,6,findTilted,1.2074074074074073,23.04212599999999,1.9961189999999478,1
4,11,4,6,findTilted,1.2074074074074073,23.04212599999999,0.6953610000029439,1
4,12,0,18,findTilted,1.1,4.302376000002987,0.6540580000014743,1
4,12,1,18,findTilted,1.1,4.302376000002987,0.8711609999999637,1
4,12,2,18,findTilted,1.1,4.302376000002987,0.841369000004488,1
4,12,3,18,findTilted,1.1,4.302376000002987,0.7007580000044545,1
4,12,4,18,findTilted,1.1,4.302376000002987,0.6721939999985043,1
5,1,0,6,CinO,1.2153432032301477,2.3173310000000056,0.883394000000204,1
5,1,1,6,CinO,1.2153432032301477,2.3173310000000056,1.020687000000209,1
5,1,2,6,CinO,1.2153432032301477,2.3173310000000056,0.9166610000000801,1
5,1,3,6,CinO,1.2153432032301477,2.3173310000000056,1.1471219999999158,1
5,1,4,6,CinO,1.2153432032301477,2.3173310000000056,1.1907270000000134,1
5,2,0,18,CinO,1.810228802153432,1.6329379999999074,1.2548699999998207,1
5,2,1,18,CinO,1.810228802153432,1.6329379999999074,1.1050249999999069,1
5,2,2,18,CinO,1.810228802153432,1.6329379999999074,1.2091070000001929,1
5,2,3,18,CinO,1.810228802153432,1.6329379999999074,1.1826639999999315,1
5,2,4,18,CinO,1.810228802153432,1.6329379999999074,1.8663229999998003,1
5,3,0,6,OinC,1.0107671601615071,4.4153239999997895,0.8090240000000922,1
5,3,1,6,OinC,1.0107671601615071,4.4153239999997895,1.3495850000001957,1
5,3,2,6,OinC,1.0107671601615071,4.4153239999997895,1.0029339999997755,1
5,3,3,6,OinC,1.0107671601615071,4.4153239999997895,1.0715769999998157,1
5,3,4,6,OinC,1.0107671601615071,4.4153239999997895,0.8645779999998631,1
5,4,0,18,OinC,1.4172274562584115,7.4633480000001144,1.429716999999946,1
5,4,1,18,OinC,1.4172274562584115,7.4633480000001144,0.6870320000002393,1
5,4,2,18,OinC,1.4172274562584115,7.4633480000001144,1.2485209999999498,1
5,4,3,18,OinC,1.4172274562584115,7.4633480000001144,1.6597870000000112,1
5,4,4,18,OinC,1.4172274562584115,7.4633480000001144,1.1632519999999786,1
5,5,0,6,QinO,0.9973082099596231,4.748940000000177,1.0140850000000792,1
5,5,1,6,QinO,0.9973082099596231,4.748940000000177,1.3192650000001886,1
5,5,2,6,QinO,0.9973082099596231,4.748940000000177,0.9431160000000964,1
5,5,3,6,QinO,0.9973082099596231,4.748940000000177,0.883301000000094,1
5,5,4,6,QinO,0.9973082099596231,4.748940000000177,1.1783169999998062,1
5,6,0,18,QinO,1.818304172274562,3.1006749999999883,1.1517239999999291,1
5,6,1,18,QinO,1.818304172274562,3.1006749999999883,0.8742959999998565,1
5,6,2,18,QinO,1.818304172274562,3.1006749999999883,1.308983999999822,1
5,6,3,18,QinO,1.818304172274562,3.1006749999999883,1.6970979999998816,1
5,6,4,18,QinO,1.818304172274562,3.1006749999999883,1.5879720000001836,1
5,7,0,6,OinQ,1.409152086137281,3.4499479999999747,1.814308999999892,1
5,7,1,6,OinQ,1.409152086137281,3.4499479999999747,0.9223859999999404,1
5,7,2,6,OinQ,1.409152086137281,3.4499479999999747,0.9479649999999674,1
5,7,3,6,OinQ,1.409152086137281,3.4499479999999747,1.1424440000001341,1
5,7,4,6,OinQ,1.409152086137281,3.4499479999999747,1.955265000000014,1
5,8,0,18,OinQ,1.6164199192462987,3.802034999999916,1.5622789999999223,1
5,8,1,18,OinQ,1.6164199192462987,3.802034999999916,0.8178029999998399,1
5,8,2,18,OinQ,1.6164199192462987,3.802034999999916,1.0523489999999873,1
5,8,3,18,OinQ,1.6164199192462987,3.802034999999916,1.059561999999918,1
5,8,4,18,OinQ,1.6164199192462987,3.802034999999916,4.255459000000206,1
5,9,0,6,findVertical,1.2045760430686405,4.26617799999984,1.4907619999998716,1
5,9,1,6,findVertical,1.2045760430686405,4.26617799999984,0.9392960000002059,1
5,9,2,6,findVertical,1.2045760430686405,4.26617799999984,1.3164749999998604,1
