,Subj_id,estimates,timeToEstimate,RT,accuracy,set_size,search_type
3031,84,1.1201962387571545,4.205720000000409,0.5184600000029314,1.0,15,shape
3032,84,1.1201962387571545,4.205720000000409,1.5385750000136031,1.0,15,shape
3033,84,1.5519215044971384,9.059044000000839,0.5916960000033723,1.0,30,shape
3034,84,1.5519215044971384,9.059044000000839,0.48233499999227936,1.0,30,shape
3035,84,1.5519215044971384,9.059044000000839,0.5491070000097389,1.0,30,shape
3036,84,0.695012264922322,5.210386000007624,0.3920860000166576,1.0,1,color
3037,84,0.695012264922322,5.210386000007624,0.37162100001936776,1.0,1,color
3038,84,0.695012264922322,5.210386000007624,0.43579299999342763,1.0,1,color
3039,84,0.9141455437448895,4.276230999995838,0.708424999993149,1.0,5,color
3040,84,0.9141455437448895,4.276230999995838,0.5924440000197791,1.0,5,color
3041,84,0.9141455437448895,4.276230999995838,0.5365259999926493,1.0,5,color
3042,84,1.267375306623058,3.973076000012836,0.4329360000032466,1.0,15,color
3043,84,1.267375306623058,3.973076000012836,0.44184600000118374,1.0,15,color
3044,84,1.267375306623058,3.973076000012836,0.44342100000567736,1.0,15,color
3045,84,0.822567457072772,5.657424000008701,0.565143000010401,1.0,30,color
3046,84,0.822567457072772,5.657424000008701,0.5727429999934975,1.0,30,color
3047,84,0.822567457072772,5.657424000008701,0.428883000003756,1.0,30,color
3048,84,0.7309893704006543,3.2253359999930544,0.397912999998196,1.0,1,conjunction
3049,84,0.7309893704006543,3.2253359999930544,0.4325059999986552,1.0,1,conjunction
3050,84,0.7309893704006543,3.2253359999930544,0.46252800001658034,1.0,1,conjunction
3051,84,0.9697465249386754,4.871489999996294,0.5485389999967302,1.0,5,conjunction
3052,84,0.9697465249386754,4.871489999996294,0.6238960000168299,1.0,5,conjunction
3053,84,0.9697465249386754,4.871489999996294,0.6020619999923219,1.0,5,conjunction
3054,84,1.267375306623058,10.998391000019328,0.672631000016816,1.0,15,conjunction
3055,84,1.267375306623058,10.998391000019328,0.5266429999978863,1.0,15,conjunction
